Date,Open,High,Low,Close,Volume
2020-01-14 03:00:00,1543.41,1543.57,1535.88,1537.61,10010
2020-01-14 04:00:00,1537.59,1540.14,1537.46,1540.02,3676
2020-01-14 05:00:00,1540.02,1540.5,1538.51,1538.74,3134
2020-01-14 06:00:00,1538.78,1539.29,1538.05,1538.9,1910
2020-01-14 07:00:00,1538.9,1539.11,1536.1,1537.92,4765
2020-01-14 08:00:00,1537.92,1539.98,1536.29,1539.7,4942
2020-01-14 09:00:00,1539.7,1543.08,1538.94,1543.04,4357
2020-01-14 10:00:00,1543.03,1545.85,1541.78,1544.48,5980
2020-01-14 11:00:00,1544.48,1544.61,1542.53,1544.03,4034
2020-01-14 12:00:00,1544.03,1545.74,1543.7,1545.0,3583
2020-01-14 13:00:00,1544.98,1545.97,1543.02,1543.08,4709
2020-01-14 14:00:00,1543.07,1544.22,1542.23,1543.11,4561
2020-01-14 15:00:00,1543.11,1546.68,1542.03,1544.1,10281
2020-01-14 16:00:00,1544.1,1546.97,1542.41,1546.36,11115
2020-01-14 17:00:00,1546.33,1546.74,1540.95,1542.94,10651
2020-01-14 18:00:00,1542.94,1544.31,1542.15,1542.37,5523
2020-01-14 19:00:00,1542.37,1543.81,1542.03,1543.51,3539
2020-01-14 20:00:00,1543.5,1548.79,1542.87,1545.68,8712
2020-01-14 21:00:00,1545.67,1547.8,1545.09,1546.06,7853
2020-01-14 22:00:00,1546.09,1547.27,1545.53,1546.97,5229
2020-01-14 23:00:00,1547.03,1547.07,1545.94,1546.28,1369
2020-01-15 01:00:00,1546.26,1549.97,1545.91,1549.48,3019
2020-01-15 02:00:00,1549.48,1550.02,1547.9,1549.12,3806
2020-01-15 03:00:00,1549.12,1549.12,1546.33,1547.32,6227
2020-01-15 04:00:00,1547.33,1552.83,1547.16,1552.13,5747
2020-01-15 05:00:00,1552.15,1552.74,1551.06,1552.06,4250
2020-01-15 06:00:00,1552.06,1552.64,1551.68,1551.97,2718
2020-01-15 07:00:00,1551.97,1553.32,1551.88,1553.17,2609
2020-01-15 08:00:00,1553.16,1553.85,1550.26,1550.78,6429
2020-01-15 09:00:00,1550.73,1552.77,1550.59,1552.72,3526
2020-01-15 10:00:00,1552.7,1554.2,1551.84,1553.46,4913
2020-01-15 11:00:00,1553.46,1553.6,1551.51,1553.19,4094
2020-01-15 12:00:00,1553.19,1553.38,1551.35,1551.86,2681
2020-01-15 13:00:00,1551.87,1553.08,1551.59,1551.98,2520
2020-01-15 14:00:00,1551.99,1552.29,1550.11,1550.75,3463
2020-01-15 15:00:00,1550.81,1554.75,1546.9,1554.73,9086
2020-01-15 16:00:00,1554.73,1556.98,1548.79,1549.61,12750
2020-01-15 17:00:00,1549.61,1551.0,1548.77,1548.92,8288
2020-01-15 18:00:00,1548.96,1552.28,1548.71,1551.78,5772
2020-01-15 19:00:00,1551.78,1554.31,1550.82,1553.98,5762
2020-01-15 20:00:00,1553.92,1556.42,1553.04,1555.9,5600
2020-01-15 21:00:00,1555.9,1558.12,1554.81,1555.36,4604
2020-01-15 22:00:00,1555.35,1556.99,1554.12,1556.08,6657
2020-01-15 23:00:00,1556.09,1556.39,1555.03,1556.12,1695
2020-01-16 01:00:00,1556.31,1556.34,1554.92,1556.28,2018
2020-01-16 02:00:00,1556.28,1558.04,1556.26,1556.98,3688
2020-01-16 03:00:00,1557.0,1557.5,1555.72,1556.37,5775
2020-01-16 04:00:00,1556.38,1557.09,1555.37,1555.91,3902
2020-01-16 05:00:00,1555.9,1556.73,1555.37,1556.43,2767
2020-01-16 06:00:00,1556.44,1556.44,1555.57,1555.76,1344
2020-01-16 07:00:00,1555.74,1555.94,1551.45,1551.67,4045
2020-01-16 08:00:00,1551.66,1553.25,1551.58,1552.86,2892
2020-01-16 09:00:00,1552.86,1553.77,1552.42,1553.48,2032
2020-01-16 10:00:00,1553.48,1554.62,1551.81,1553.84,4016
2020-01-16 11:00:00,1553.85,1555.63,1553.74,1554.85,3379
2020-01-16 12:00:00,1554.85,1555.82,1554.5,1554.7,2643
2020-01-16 13:00:00,1554.69,1556.43,1554.47,1556.18,2138
2020-01-16 14:00:00,1556.18,1557.43,1555.26,1556.62,3717
2020-01-16 15:00:00,1556.62,1556.65,1552.45,1554.25,8927
2020-01-16 16:00:00,1554.25,1555.01,1550.67,1553.86,8483
2020-01-16 17:00:00,1553.86,1555.5,1547.98,1550.78,11025
2020-01-16 18:00:00,1550.72,1551.07,1548.96,1550.86,6322
2020-01-16 19:00:00,1550.86,1552.21,1550.56,1551.53,3651
2020-01-16 20:00:00,1551.54,1551.62,1549.37,1550.38,3697
2020-01-16 21:00:00,1550.38,1552.2,1550.14,1551.7,2658
2020-01-16 22:00:00,1551.71,1553.94,1551.22,1553.56,3064
2020-01-16 23:00:00,1553.64,1554.11,1552.28,1552.37,1406
2020-01-17 01:00:00,1552.56,1552.56,1550.81,1552.18,2334
2020-01-17 02:00:00,1552.19,1552.78,1549.81,1549.94,2929
2020-01-17 03:00:00,1549.95,1553.53,1549.35,1553.11,4062
2020-01-17 04:00:00,1553.07,1554.09,1551.93,1553.65,3542
2020-01-17 05:00:00,1553.65,1554.68,1553.17,1554.57,1864
2020-01-17 06:00:00,1554.57,1555.79,1554.51,1555.65,1324
2020-01-17 07:00:00,1555.65,1556.9,1555.53,1555.59,2566
2020-01-17 08:00:00,1555.6,1556.92,1554.23,1556.79,3853
2020-01-17 09:00:00,1556.81,1556.99,1554.66,1555.48,3010
2020-01-17 10:00:00,1555.51,1555.63,1554.1,1554.53,2986
2020-01-17 11:00:00,1554.53,1555.66,1554.06,1555.45,2216
2020-01-17 12:00:00,1555.45,1556.85,1554.25,1556.79,2406
2020-01-17 13:00:00,1556.79,1557.17,1555.66,1556.46,2111
2020-01-17 14:00:00,1556.47,1559.7,1556.45,1558.95,4625
2020-01-17 15:00:00,1559.0,1560.68,1554.78,1555.36,9327
2020-01-17 16:00:00,1555.36,1558.9,1554.41,1557.68,7989
2020-01-17 17:00:00,1557.68,1558.42,1554.03,1556.24,9511
2020-01-17 18:00:00,1556.24,1558.56,1555.83,1557.87,6272
2020-01-17 19:00:00,1557.87,1560.09,1557.53,1559.72,4087
2020-01-17 20:00:00,1559.74,1561.2,1559.33,1560.0,3511
2020-01-17 21:00:00,1560.0,1561.21,1559.6,1559.68,2614
2020-01-17 22:00:00,1559.61,1560.91,1556.24,1557.12,3060
2020-01-17 23:00:00,1557.07,1557.55,1556.29,1557.26,1601
2020-01-20 01:00:00,1557.31,1559.04,1556.31,1557.0,2525
2020-01-20 02:00:00,1557.0,1558.26,1556.7,1556.82,1649
2020-01-20 03:00:00,1556.82,1558.79,1556.61,1557.62,2849
2020-01-20 04:00:00,1557.62,1558.04,1556.9,1557.85,1653
2020-01-20 05:00:00,1557.85,1558.88,1557.75,1558.86,1325
2020-01-20 06:00:00,1558.86,1559.75,1558.86,1559.53,1328
2020-01-20 07:00:00,1559.52,1562.21,1559.13,1561.87,2395
2020-01-20 08:00:00,1561.8,1562.73,1561.26,1561.47,3929
2020-01-20 09:00:00,1561.44,1562.46,1560.17,1561.48,2994
2020-01-20 10:00:00,1561.5,1561.68,1559.25,1560.15,3484
2020-01-20 11:00:00,1560.17,1560.59,1559.47,1560.42,1865
2020-01-20 12:00:00,1560.42,1560.72,1559.3,1559.73,2066
2020-01-20 13:00:00,1559.73,1560.61,1559.36,1560.08,1502
2020-01-20 14:00:00,1560.08,1560.1,1559.34,1559.58,1595
2020-01-20 15:00:00,1559.57,1560.93,1558.32,1560.35,3241
2020-01-20 16:00:00,1560.35,1560.59,1559.31,1560.14,2417
2020-01-20 17:00:00,1560.14,1560.99,1559.6,1560.91,1966
2020-01-20 18:00:00,1560.89,1561.19,1560.31,1560.92,1718
2020-01-20 19:00:00,1560.92,1561.08,1560.51,1560.61,1097
2020-01-20 20:00:00,1560.6,1560.79,1558.17,1558.18,27
2020-01-21 01:00:00,1560.72,1561.43,1559.9,1561.21,1561
2020-01-21 02:00:00,1561.21,1561.9,1560.27,1560.39,2148
2020-01-21 03:00:00,1560.4,1567.89,1559.97,1566.61,10474
2020-01-21 04:00:00,1566.61,1568.57,1564.54,1566.95,7698
2020-01-21 05:00:00,1566.94,1567.25,1565.47,1566.8,4171
2020-01-21 06:00:00,1566.81,1567.7,1566.22,1566.54,2169
2020-01-21 07:00:00,1566.54,1566.91,1565.28,1565.65,2749
2020-01-21 08:00:00,1565.65,1567.18,1565.38,1565.48,3704
2020-01-21 09:00:00,1565.48,1566.0,1558.26,1559.41,5977
2020-01-21 10:00:00,1559.41,1561.51,1552.55,1554.79,8567
2020-01-21 11:00:00,1554.79,1557.74,1554.7,1555.91,3769
2020-01-21 12:00:00,1555.91,1556.83,1554.6,1554.72,3051
2020-01-21 13:00:00,1554.72,1557.01,1551.83,1555.64,4255
2020-01-21 14:00:00,1555.64,1557.82,1554.79,1556.56,3378
2020-01-21 15:00:00,1556.53,1557.78,1550.73,1553.3,10909
2020-01-21 16:00:00,1553.3,1553.38,1546.32,1552.35,11107
2020-01-21 17:00:00,1552.32,1558.53,1550.91,1558.48,9474
2020-01-21 18:00:00,1558.43,1558.72,1556.1,1557.25,7276
2020-01-21 19:00:00,1557.26,1557.97,1556.86,1557.08,3251
2020-01-21 20:00:00,1557.09,1559.97,1554.35,1558.66,7883
2020-01-21 21:00:00,1558.66,1559.05,1557.11,1558.23,4133
2020-01-21 22:00:00,1558.24,1559.14,1556.9,1558.25,3201
2020-01-21 23:00:00,1558.3,1559.62,1557.78,1558.06,1797
2020-01-22 01:00:00,1558.88,1559.04,1555.57,1556.48,1898
2020-01-22 02:00:00,1556.51,1557.56,1555.98,1556.64,2811
2020-01-22 03:00:00,1556.64,1556.8,1553.02,1554.67,7945
2020-01-22 04:00:00,1554.69,1554.7,1550.12,1551.17,6950
2020-01-22 05:00:00,1551.16,1552.28,1550.45,1552.02,3509
2020-01-22 06:00:00,1552.02,1552.99,1550.86,1552.98,1663
2020-01-22 07:00:00,1552.97,1553.5,1550.53,1550.92,2201
2020-01-22 08:00:00,1550.92,1553.08,1550.54,1552.15,2640
2020-01-22 09:00:00,1552.15,1554.85,1551.54,1554.41,2768
2020-01-22 10:00:00,1554.52,1556.63,1553.86,1556.25,3486
2020-01-22 11:00:00,1556.25,1558.01,1556.15,1557.04,3504
2020-01-22 12:00:00,1557.04,1558.97,1557.03,1558.44,2592
2020-01-22 13:00:00,1558.44,1559.22,1555.57,1555.74,3763
2020-01-22 14:00:00,1555.72,1556.26,1555.11,1556.08,2987
2020-01-22 15:00:00,1556.08,1557.44,1554.53,1556.11,7811
2020-01-22 16:00:00,1556.16,1558.89,1555.9,1557.95,7186
2020-01-22 17:00:00,1557.95,1558.04,1554.86,1557.07,7673
2020-01-22 18:00:00,1557.06,1558.17,1555.44,1556.08,4968
2020-01-22 19:00:00,1556.08,1558.13,1555.99,1557.74,2954
2020-01-22 20:00:00,1557.74,1558.44,1556.67,1557.13,2870
2020-01-22 21:00:00,1557.14,1557.86,1556.31,1557.62,2426
2020-01-22 22:00:00,1557.6,1558.86,1557.35,1558.86,3505
2020-01-22 23:00:00,1558.85,1559.06,1558.4,1558.92,1653
2020-01-23 01:00:00,1558.52,1563.73,1558.45,1561.42,4117
2020-01-23 02:00:00,1561.42,1562.96,1560.7,1561.82,5359
2020-01-23 03:00:00,1561.83,1563.47,1558.64,1559.96,8091
2020-01-23 04:00:00,1559.92,1560.44,1555.95,1556.01,6778
2020-01-23 05:00:00,1555.99,1559.08,1555.83,1558.75,2995
2020-01-23 06:00:00,1558.77,1559.21,1558.25,1558.86,1812
2020-01-23 07:00:00,1558.85,1560.88,1557.53,1557.87,5313
2020-01-23 08:00:00,1557.86,1558.13,1555.4,1557.37,4887
2020-01-23 09:00:00,1557.37,1557.37,1553.35,1554.11,4892
2020-01-23 10:00:00,1554.14,1556.97,1552.95,1556.02,4747
2020-01-23 11:00:00,1556.0,1556.38,1553.85,1554.27,3244
2020-01-23 12:00:00,1554.27,1554.68,1553.74,1554.66,1558
2020-01-23 13:00:00,1554.66,1554.76,1552.86,1552.88,1619
2020-01-23 14:00:00,1552.88,1555.45,1551.88,1555.12,3494
2020-01-23 15:00:00,1555.11,1557.54,1554.55,1556.83,7647
2020-01-23 16:00:00,1556.76,1564.85,1554.57,1562.87,14396
2020-01-23 17:00:00,1562.87,1563.29,1559.79,1562.62,12163
2020-01-23 18:00:00,1562.7,1567.02,1562.41,1563.83,12590
2020-01-23 19:00:00,1563.92,1567.83,1563.58,1567.24,4272
2020-01-23 20:00:00,1567.24,1567.91,1562.3,1562.3,6081
2020-01-23 21:00:00,1562.3,1563.37,1560.28,1562.78,4133
2020-01-23 22:00:00,1562.81,1564.11,1561.62,1562.3,4289
2020-01-23 23:00:00,1562.3,1563.6,1561.89,1562.64,1224
2020-01-24 01:00:00,1562.68,1563.17,1560.79,1560.89,2085
2020-01-24 02:00:00,1560.89,1561.94,1560.23,1561.07,3368
2020-01-24 03:00:00,1561.08,1562.71,1559.5,1561.85,3400
2020-01-24 04:00:00,1561.85,1562.24,1561.13,1561.67,1698
2020-01-24 05:00:00,1561.68,1562.2,1561.02,1561.69,1197
2020-01-24 06:00:00,1561.73,1562.26,1559.33,1559.67,1867
2020-01-24 07:00:00,1559.67,1561.11,1559.63,1560.49,972
2020-01-24 08:00:00,1560.48,1561.42,1560.16,1560.69,1760
2020-01-24 09:00:00,1560.69,1561.45,1559.36,1559.57,2600
2020-01-24 10:00:00,1559.57,1560.0,1557.55,1558.44,5279
2020-01-24 11:00:00,1558.44,1561.4,1558.2,1561.21,3840
2020-01-24 12:00:00,1561.21,1562.94,1560.63,1560.64,2882
2020-01-24 13:00:00,1560.63,1560.65,1558.6,1559.1,2608
2020-01-24 14:00:00,1559.1,1560.35,1557.46,1558.07,3135
2020-01-24 15:00:00,1558.08,1562.3,1556.5,1561.38,5989
2020-01-24 16:00:00,1561.38,1566.3,1559.7,1564.32,9338
2020-01-24 17:00:00,1564.31,1575.44,1564.04,1570.02,17295
2020-01-24 18:00:00,1570.01,1573.71,1568.85,1572.47,12158
2020-01-24 19:00:00,1572.54,1575.81,1570.54,1571.63,9760
2020-01-24 20:00:00,1571.63,1574.54,1571.56,1572.81,7663
2020-01-24 21:00:00,1572.81,1575.74,1570.81,1571.12,8243
2020-01-24 22:00:00,1571.09,1572.56,1569.53,1571.5,7100
2020-01-24 23:00:00,1571.56,1571.87,1570.2,1571.31,1896
2020-01-27 01:00:00,1581.14,1588.44,1579.29,1582.71,10863
2020-01-27 02:00:00,1582.72,1582.96,1577.27,1578.03,9908
2020-01-27 03:00:00,1578.05,1581.84,1577.43,1581.09,4895
2020-01-27 04:00:00,1581.09,1583.08,1580.8,1582.0,4037
2020-01-27 05:00:00,1582.0,1582.0,1579.3,1579.42,4342
2020-01-27 06:00:00,1579.42,1580.1,1577.88,1579.08,2919
2020-01-27 07:00:00,1579.08,1580.66,1578.37,1580.53,3288
2020-01-27 08:00:00,1580.48,1580.88,1578.26,1578.85,3370
2020-01-27 09:00:00,1578.85,1580.02,1576.77,1578.04,6551
2020-01-27 10:00:00,1577.89,1579.69,1575.83,1579.46,7756
2020-01-27 11:00:00,1579.45,1583.51,1579.05,1582.65,8460
2020-01-27 12:00:00,1582.69,1585.58,1582.01,1585.41,7980
2020-01-27 13:00:00,1585.42,1586.23,1582.78,1584.42,7401
2020-01-27 14:00:00,1584.33,1584.4,1580.24,1583.77,7160
2020-01-27 15:00:00,1583.77,1584.88,1581.0,1581.37,8137
2020-01-27 16:00:00,1581.38,1585.97,1578.06,1579.78,13916
2020-01-27 17:00:00,1579.89,1584.36,1579.37,1583.71,13111
2020-01-27 18:00:00,1583.7,1583.94,1580.92,1582.55,11259
2020-01-27 19:00:00,1582.56,1582.69,1578.69,1580.13,6694
2020-01-27 20:00:00,1580.11,1580.18,1577.03,1578.18,7134
2020-01-27 21:00:00,1578.18,1581.01,1578.09,1580.84,4979
2020-01-27 22:00:00,1580.84,1583.17,1579.98,1582.69,5446
2020-01-27 23:00:00,1582.66,1583.29,1581.43,1581.79,2069
2020-01-28 01:00:00,1581.57,1581.81,1580.06,1581.08,1885
2020-01-28 02:00:00,1581.08,1583.0,1580.17,1582.64,2706
2020-01-28 03:00:00,1582.62,1582.96,1580.05,1580.86,4879
2020-01-28 04:00:00,1580.86,1582.18,1580.54,1581.0,3710
2020-01-28 05:00:00,1581.0,1581.2,1579.51,1579.6,1978
2020-01-28 06:00:00,1579.62,1580.28,1578.98,1579.53,2939
2020-01-28 07:00:00,1579.53,1580.57,1578.33,1579.12,2817
2020-01-28 08:00:00,1579.14,1579.75,1578.11,1578.88,3748
2020-01-28 09:00:00,1578.85,1579.94,1576.82,1577.1,5346
2020-01-28 10:00:00,1577.14,1581.29,1577.14,1580.29,6984
2020-01-28 11:00:00,1580.29,1582.23,1578.41,1579.09,9109
2020-01-28 12:00:00,1579.1,1579.99,1578.77,1579.29,4748
2020-01-28 13:00:00,1579.28,1580.7,1577.97,1578.11,4042
2020-01-28 14:00:00,1578.13,1578.81,1571.59,1574.04,9007
2020-01-28 15:00:00,1574.02,1575.56,1572.15,1574.95,8522
2020-01-28 16:00:00,1574.95,1577.95,1574.28,1576.06,12130
2020-01-28 17:00:00,1575.86,1575.91,1567.36,1570.18,13023
2020-01-28 18:00:00,1570.18,1571.65,1567.97,1568.28,7828
2020-01-28 19:00:00,1568.35,1570.51,1567.03,1569.83,4886
2020-01-28 20:00:00,1569.83,1571.72,1569.43,1569.58,4726
2020-01-28 21:00:00,1569.57,1570.15,1567.92,1569.13,3907
2020-01-28 22:00:00,1569.14,1570.18,1568.45,1569.05,4557
2020-01-28 23:00:00,1569.07,1569.23,1565.5,1567.35,3585
2020-01-29 01:00:00,1566.94,1569.97,1566.39,1568.45,2830
2020-01-29 02:00:00,1568.45,1569.05,1567.85,1568.32,3098
2020-01-29 03:00:00,1568.32,1569.22,1563.44,1565.79,6924
2020-01-29 04:00:00,1565.79,1566.76,1565.04,1565.18,3601
2020-01-29 05:00:00,1565.16,1565.31,1563.33,1564.5,2775
2020-01-29 06:00:00,1564.5,1565.98,1564.42,1565.41,1762
2020-01-29 07:00:00,1565.41,1567.11,1564.82,1566.99,2320
2020-01-29 08:00:00,1567.0,1567.87,1566.05,1567.59,2317
2020-01-29 09:00:00,1567.56,1569.11,1567.44,1568.05,3256
2020-01-29 10:00:00,1568.05,1569.89,1567.22,1568.9,6092
2020-01-29 11:00:00,1568.9,1571.62,1568.15,1570.71,4855
2020-01-29 12:00:00,1570.71,1571.5,1570.29,1570.46,3774
2020-01-29 13:00:00,1570.46,1572.38,1569.42,1571.88,4056
2020-01-29 14:00:00,1571.84,1571.95,1570.21,1571.5,4840
2020-01-29 15:00:00,1571.5,1572.24,1569.13,1569.74,8277
2020-01-29 16:00:00,1569.74,1572.58,1567.79,1572.01,8716
2020-01-29 17:00:00,1571.91,1574.42,1568.79,1569.79,12453
2020-01-29 18:00:00,1569.77,1571.45,1569.43,1570.51,5708
2020-01-29 19:00:00,1570.51,1571.12,1569.3,1570.87,2775
2020-01-29 20:00:00,1570.87,1571.38,1569.89,1570.24,2800
2020-01-29 21:00:00,1570.25,1576.92,1568.76,1576.59,8358
2020-01-29 22:00:00,1576.58,1577.97,1574.82,1576.91,8163
2020-01-29 23:00:00,1576.9,1577.87,1576.36,1576.76,2213
2020-01-30 01:00:00,1576.54,1577.54,1575.02,1577.02,2659
2020-01-30 02:00:00,1577.02,1579.41,1575.99,1578.22,3584
2020-01-30 03:00:00,1578.2,1580.17,1577.7,1577.97,4244
2020-01-30 04:00:00,1577.97,1580.56,1577.96,1579.78,4723
2020-01-30 05:00:00,1579.78,1580.52,1578.09,1580.09,5128
2020-01-30 06:00:00,1580.09,1580.78,1578.97,1578.98,3766
2020-01-30 07:00:00,1579.06,1579.82,1577.97,1578.13,4668
2020-01-30 08:00:00,1578.13,1579.32,1576.94,1579.3,4236
2020-01-30 09:00:00,1579.3,1582.52,1578.23,1581.57,9891
2020-01-30 10:00:00,1581.54,1583.0,1580.39,1580.69,10352
2020-01-30 11:00:00,1580.69,1581.36,1578.38,1579.97,7054
2020-01-30 12:00:00,1579.93,1580.73,1578.97,1580.23,4113
2020-01-30 13:00:00,1580.23,1581.73,1579.92,1579.97,4670
2020-01-30 14:00:00,1579.96,1581.59,1579.45,1580.75,6079
2020-01-30 15:00:00,1580.79,1582.51,1576.83,1578.68,9245
2020-01-30 16:00:00,1578.6,1580.2,1572.27,1578.1,13126
2020-01-30 17:00:00,1578.05,1585.19,1576.36,1583.63,15044
2020-01-30 18:00:00,1583.61,1584.49,1579.38,1581.16,10432
2020-01-30 19:00:00,1581.16,1585.92,1579.99,1584.79,8344
2020-01-30 20:00:00,1584.78,1585.63,1582.91,1584.08,8029
2020-01-30 21:00:00,1584.07,1585.65,1576.52,1579.75,11486
2020-01-30 22:00:00,1579.71,1579.91,1576.06,1577.0,10213
2020-01-30 23:00:00,1577.0,1577.25,1572.63,1574.16,3336
2020-01-31 01:00:00,1574.97,1575.97,1573.88,1575.1,2666
2020-01-31 02:00:00,1575.1,1575.51,1573.91,1574.3,4032
2020-01-31 03:00:00,1574.26,1574.69,1570.91,1573.91,7093
2020-01-31 04:00:00,1573.87,1573.98,1570.91,1572.26,5733
2020-01-31 05:00:00,1572.26,1573.06,1571.81,1572.19,2243
2020-01-31 06:00:00,1572.19,1572.5,1571.65,1571.65,1461
2020-01-31 07:00:00,1571.65,1572.49,1571.56,1572.37,1891
2020-01-31 08:00:00,1572.37,1574.6,1572.37,1573.71,2494
2020-01-31 09:00:00,1573.69,1576.68,1572.91,1576.4,3796
2020-01-31 10:00:00,1576.4,1578.24,1576.14,1578.09,4682
2020-01-31 11:00:00,1578.09,1579.96,1577.39,1579.28,4516
2020-01-31 12:00:00,1579.32,1582.03,1579.16,1579.24,6945
2020-01-31 13:00:00,1579.25,1580.79,1577.87,1580.6,4426
2020-01-31 14:00:00,1580.6,1580.61,1578.45,1578.85,4011
2020-01-31 15:00:00,1578.8,1582.15,1578.26,1579.35,8277
2020-01-31 16:00:00,1579.36,1584.6,1578.41,1582.85,14057
2020-01-31 17:00:00,1582.86,1589.02,1581.7,1588.18,17102
2020-01-31 18:00:00,1588.04,1588.59,1582.22,1582.68,16456
2020-01-31 19:00:00,1582.82,1586.24,1580.98,1583.52,12506
2020-01-31 20:00:00,1583.52,1587.48,1582.4,1585.7,10960
2020-01-31 21:00:00,1585.7,1587.24,1584.11,1586.77,10238
2020-01-31 22:00:00,1586.63,1589.41,1585.07,1586.74,12927
2020-01-31 23:00:00,1586.78,1590.37,1585.75,1588.81,3507
2020-02-03 01:00:00,1593.07,1593.7,1587.59,1589.37,6469
2020-02-03 02:00:00,1589.37,1590.04,1584.0,1586.28,6653
2020-02-03 03:00:00,1586.28,1587.96,1582.13,1582.36,14496
2020-02-03 04:00:00,1582.37,1583.96,1581.53,1582.8,8021
2020-02-03 05:00:00,1582.8,1583.47,1579.39,1580.3,5801
2020-02-03 06:00:00,1580.3,1581.4,1579.57,1580.89,2974
2020-02-03 07:00:00,1580.89,1581.2,1579.25,1579.67,4160
2020-02-03 08:00:00,1579.67,1580.8,1578.99,1579.28,4264
2020-02-03 09:00:00,1579.27,1579.89,1573.82,1576.38,6950
2020-02-03 10:00:00,1576.31,1579.64,1573.42,1575.65,7412
2020-02-03 11:00:00,1575.66,1578.92,1574.85,1578.87,6212
2020-02-03 12:00:00,1578.87,1580.85,1577.27,1580.83,4789
2020-02-03 13:00:00,1580.83,1581.2,1577.98,1578.12,4079
2020-02-03 14:00:00,1578.13,1580.04,1577.8,1579.62,3347
2020-02-03 15:00:00,1579.59,1579.88,1576.08,1578.41,5787
2020-02-03 16:00:00,1578.41,1580.4,1574.27,1574.84,10151
2020-02-03 17:00:00,1570.52,1576.27,1569.38,1575.61,14587
2020-02-03 18:00:00,1575.62,1579.71,1574.29,1578.1,12123
2020-02-03 19:00:00,1578.11,1578.57,1574.72,1575.52,9747
2020-02-03 20:00:00,1575.52,1578.49,1575.12,1576.47,8014
2020-02-03 21:00:00,1576.47,1578.05,1575.7,1577.71,4253
2020-02-03 22:00:00,1577.7,1577.93,1575.53,1576.18,4660
2020-02-03 23:00:00,1576.15,1577.15,1576.15,1576.6,2220
2020-02-04 01:00:00,1577.17,1579.28,1577.07,1578.76,1986
2020-02-04 02:00:00,1578.76,1579.62,1577.24,1578.35,3111
2020-02-04 03:00:00,1578.45,1579.01,1573.82,1575.68,11354
2020-02-04 04:00:00,1575.69,1577.64,1575.62,1576.44,4735
2020-02-04 05:00:00,1576.44,1577.27,1574.34,1575.44,3808
2020-02-04 06:00:00,1575.44,1576.06,1574.38,1575.14,2315
2020-02-04 07:00:00,1575.14,1575.76,1572.17,1572.68,4600
2020-02-04 08:00:00,1572.68,1573.33,1570.59,1571.33,4957
2020-02-04 09:00:00,1571.28,1574.6,1571.18,1572.0,4329
2020-02-04 10:00:00,1572.0,1573.17,1567.59,1568.04,7872
2020-02-04 11:00:00,1568.04,1568.36,1565.35,1568.1,5158
2020-02-04 12:00:00,1568.12,1571.35,1567.33,1570.73,3469
2020-02-04 13:00:00,1570.73,1571.56,1569.62,1570.12,3160
2020-02-04 14:00:00,1570.18,1570.66,1566.58,1567.07,5471
2020-02-04 15:00:00,1567.07,1567.74,1559.81,1559.93,9443
2020-02-04 16:00:00,1559.91,1562.03,1556.5,1557.51,12058
2020-02-04 17:00:00,1557.51,1559.21,1551.22,1555.2,12804
2020-02-04 18:00:00,1555.2,1556.06,1552.0,1552.14,7573
2020-02-04 19:00:00,1552.14,1553.24,1549.02,1550.63,6796
2020-02-04 20:00:00,1550.63,1552.66,1549.64,1551.48,5675
2020-02-04 21:00:00,1551.48,1552.71,1550.48,1552.56,4741
2020-02-04 22:00:00,1552.56,1555.38,1552.52,1555.13,4631
2020-02-04 23:00:00,1555.07,1555.37,1552.02,1552.78,2801
2020-02-05 01:00:00,1552.53,1554.2,1552.3,1554.06,1924
2020-02-05 02:00:00,1554.09,1556.0,1552.09,1555.2,4243
2020-02-05 03:00:00,1555.19,1556.59,1552.91,1553.93,8060
2020-02-05 04:00:00,1553.93,1555.34,1553.76,1555.1,3741
2020-02-05 05:00:00,1555.1,1557.55,1555.04,1557.28,3297
2020-02-05 06:00:00,1557.28,1558.16,1556.79,1557.19,1803
2020-02-05 07:00:00,1557.19,1560.76,1557.09,1559.47,4455
2020-02-05 08:00:00,1559.44,1559.94,1558.54,1559.54,4422
2020-02-05 09:00:00,1559.59,1562.36,1559.55,1561.02,4938
2020-02-05 10:00:00,1561.08,1561.92,1552.73,1555.98,14130
2020-02-05 11:00:00,1555.99,1556.42,1547.45,1548.69,10935
2020-02-05 12:00:00,1548.69,1552.63,1548.6,1551.96,5620
2020-02-05 13:00:00,1551.96,1555.54,1550.39,1554.9,6861
2020-02-05 14:00:00,1554.87,1555.93,1553.11,1554.28,5452
2020-02-05 15:00:00,1554.2,1555.42,1549.66,1554.44,10059
2020-02-05 16:00:00,1554.44,1556.86,1553.0,1554.33,12541
2020-02-05 17:00:00,1554.38,1558.95,1552.69,1556.02,15975
2020-02-05 18:00:00,1556.06,1559.59,1556.06,1558.08,12482
2020-02-05 19:00:00,1558.09,1558.58,1557.43,1557.69,5909
2020-02-05 20:00:00,1557.69,1559.09,1557.56,1557.56,5260
2020-02-05 21:00:00,1557.57,1558.65,1556.59,1557.01,4917
2020-02-05 22:00:00,1556.89,1557.84,1556.61,1556.9,4956
2020-02-05 23:00:00,1556.93,1557.83,1555.96,1556.05,2010
2020-02-06 01:00:00,1556.01,1556.52,1554.61,1556.05,1762
2020-02-06 02:00:00,1556.05,1556.53,1554.53,1556.33,2907
